97903,-485,3969,-817,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
97940,-496,4008,-857,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
97977,-485,4000,-811,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98014,-471,3990,-841,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98051,-490,3980,-821,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98088,-480,4005,-841,80,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98128,-492,3940,-816,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98169,-493,3963,-823,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98209,-508,3992,-848,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98250,-498,3989,-821,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98291,-473,3970,-823,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98331,-475,3981,-828,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98372,-494,3991,-834,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98412,-487,3989,-832,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98453,-498,3966,-838,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98494,-484,3983,-820,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98533,-475,3973,-834,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98572,-443,3984,-855,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98612,-463,3989,-838,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98651,-496,3972,-860,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98690,-496,3958,-812,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98730,-488,3995,-845,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98769,-483,3988,-803,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98808,-498,3984,-834,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98848,-480,3972,-802,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98887,-512,3972,-866,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98927,-480,3965,-824,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98963,-484,3987,-831,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
98999,-469,3997,-839,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99035,-466,3969,-834,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99071,-488,3976,-828,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99107,-504,3996,-823,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99143,-488,3991,-830,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99179,-490,4007,-833,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99215,-507,3971,-816,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99251,-461,3978,-879,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99288,-495,3966,-824,81,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99330,-497,3962,-846,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99372,-492,4001,-817,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99414,-488,3989,-836,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99456,-483,3956,-822,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99498,-493,3988,-837,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99540,-503,3984,-876,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99582,-475,3994,-838,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99624,-490,3978,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99666,-471,4000,-822,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99708,-508,3991,-843,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99744,-497,3963,-817,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99780,-500,3992,-839,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99817,-511,3997,-850,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99853,-491,3983,-827,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99890,-474,4000,-847,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99926,-481,3995,-842,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99963,-510,3983,-829,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
99999,-495,3977,-852,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100036,-512,3985,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100072,-498,3978,-863,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100109,-491,3978,-820,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100153,-485,3992,-841,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100197,-483,4015,-824,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100242,-480,3983,-852,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100286,-499,3956,-835,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100331,-498,3954,-846,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100375,-470,3982,-843,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100419,-473,4006,-845,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100464,-487,3978,-805,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100508,-503,4013,-846,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100553,-503,3962,-842,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100585,-510,3948,-799,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100618,-503,4003,-847,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100651,-495,3972,-837,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100684,-492,3965,-828,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100717,-490,3984,-837,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100750,-486,3993,-859,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100783,-494,3972,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100816,-479,3965,-829,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100849,-499,3993,-844,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100882,-477,3990,-845,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100915,-466,3969,-871,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100952,-488,3966,-837,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
100989,-507,3992,-849,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101026,-481,3977,-810,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101063,-524,3981,-868,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101100,-500,3963,-816,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101137,-487,3998,-839,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101174,-488,3998,-841,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101211,-476,3966,-822,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101248,-488,3996,-850,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101286,-520,3998,-838,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101330,-501,3965,-842,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101374,-507,3971,-819,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101418,-485,4001,-854,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101462,-498,3971,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101506,-478,3971,-847,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101550,-489,3985,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101594,-502,3974,-846,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101638,-480,3970,-845,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101682,-495,3958,-847,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101726,-501,3976,-839,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101760,-502,3986,-850,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101795,-478,3981,-872,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101829,-502,3983,-833,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101864,-517,3984,-827,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101899,-488,3986,-848,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101933,-517,3956,-827,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
101968,-525,3949,-849,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102003,-512,3973,-823,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102037,-500,4001,-870,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102072,-472,3980,-806,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102107,-478,3972,-853,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102146,-484,3983,-825,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102186,-524,3992,-859,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102226,-502,3940,-816,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102266,-495,3995,-853,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102306,-468,3994,-855,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102346,-502,3964,-840,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102386,-488,3981,-841,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102426,-470,3992,-851,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102466,-499,3959,-845,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102506,-516,3970,-833,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102541,-494,3993,-837,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102576,-477,3976,-841,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102611,-453,3963,-891,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102647,-479,3954,-846,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102682,-507,3998,-856,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102717,-486,4005,-834,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102752,-486,3983,-868,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102788,-506,3949,-821,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102823,-500,3990,-841,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102858,-498,4007,-866,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102894,-495,3991,-822,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102934,-489,4001,-866,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
102974,-497,3999,-842,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103014,-498,4010,-860,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103054,-482,3962,-832,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103094,-508,3990,-871,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103134,-491,3997,-843,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103174,-485,3971,-849,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103214,-489,3995,-829,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103254,-518,3999,-844,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103294,-513,4002,-830,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103336,-497,3968,-831,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103379,-481,3980,-840,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103421,-459,3996,-871,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103464,-477,3997,-835,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103506,-503,3999,-813,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103549,-457,3949,-833,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103591,-496,3975,-826,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103634,-479,3977,-849,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103676,-477,3944,-815,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103719,-505,3991,-851,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103758,-479,3984,-807,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103797,-481,3991,-817,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103837,-492,3996,-820,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103876,-495,3989,-822,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103915,-478,3952,-812,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103955,-475,3981,-824,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
103994,-490,3977,-809,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104033,-500,3977,-819,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104073,-486,3959,-816,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104112,-503,3980,-805,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104152,-491,3964,-824,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104186,-497,3931,-819,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104220,-500,3967,-855,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104254,-513,3952,-818,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104288,-540,3984,-817,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104322,-494,3960,-794,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104356,-515,3975,-798,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104390,-527,4021,-855,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104424,-535,3982,-810,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104458,-489,3991,-829,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104492,-498,3992,-800,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104529,-500,4015,-806,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104567,-506,3975,-821,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104605,-532,3973,-818,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104642,-517,3956,-830,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104680,-525,3987,-841,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104718,-516,3980,-815,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104756,-522,3989,-824,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104793,-524,3994,-818,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104831,-510,3991,-809,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104869,-500,3977,-819,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104907,-492,3956,-848,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104946,-518,3990,-805,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
104986,-495,4005,-847,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105025,-504,3977,-814,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105065,-507,3991,-837,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105105,-491,3998,-825,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105144,-503,3962,-837,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105184,-498,3992,-841,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105223,-472,3985,-829,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105263,-470,3999,-830,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105303,-492,3989,-800,83,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105343,-508,3972,-841,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105384,-520,3966,-811,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105424,-506,3984,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105465,-497,3974,-832,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105505,-491,3991,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105546,-477,3985,-840,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105586,-510,3997,-845,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105627,-488,3989,-822,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105667,-497,3958,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105708,-471,3986,-839,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105743,-499,3990,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105779,-448,3997,-871,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105815,-476,3972,-816,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105851,-504,3976,-860,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105887,-503,3960,-830,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105923,-482,3988,-853,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105959,-504,3989,-813,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
105995,-508,3982,-858,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106031,-504,3953,-816,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106067,-502,3997,-864,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106103,-524,3947,-805,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106143,-505,3961,-837,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106183,-474,3969,-850,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106223,-516,3957,-802,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106263,-488,3973,-834,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106303,-502,3984,-840,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106343,-505,3979,-823,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106383,-487,3966,-839,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106423,-475,4005,-870,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106463,-476,3978,-849,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106504,-496,3999,-824,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106539,-480,3996,-847,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106574,-493,3970,-823,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106610,-517,3994,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106645,-522,3990,-804,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106680,-517,4017,-835,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106716,-512,3983,-825,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106751,-518,3960,-840,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106786,-485,4002,-806,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106822,-514,4029,-840,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106857,-513,3981,-800,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106893,-503,3949,-831,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106934,-503,3964,-827,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
106975,-486,3981,-807,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
107016,-487,3977,-811,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
107057,-504,3999,-806,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
107098,-479,3991,-804,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
107139,-494,3957,-817,82,f2a27ce9-879d-4f5c-82ca-d402c5bdb19c,,berdiri,bersedekap,,
